snapped_at,price,market_cap,total_volume
2022-12-01 00:00:00 UTC,1288.2502007129544,0.0,5869.021043854978
2022-12-02 00:00:00 UTC,1288.2502007129544,0.0,5869.021043854978
2022-12-03 00:00:00 UTC,1284.8510610966991,0.0,5853.535215148907
2022-12-04 00:00:00 UTC,1263.8817766617287,0.0,435847.4888423292
2022-12-05 00:00:00 UTC,1283.7460976109562,0.0,658108.0102923855
2022-12-06 00:00:00 UTC,1262.6161649698577,0.0,1256617.478793332
2022-12-07 00:00:00 UTC,1268.8382675912615,0.0,603941.8587945316
2022-12-08 00:00:00 UTC,1241.0541417727468,0.0,309763.595693496
2022-12-09 00:00:00 UTC,1291.8767216119672,0.0,25151.368765300787
2022-12-10 00:00:00 UTC,1273.366364826472,0.0,82781.70857304308
2022-12-11 00:00:00 UTC,1274.7650792045235,0.0,186155.47675953756
2022-12-12 00:00:00 UTC,1278.3828842343507,0.0,74561.53908723677
2022-12-13 00:00:00 UTC,1264.4818970938243,0.0,73750.76556326996
2022-12-15 00:00:00 UTC,1267.0486853014345,0.0,25138.901546688077
2022-12-16 00:00:00 UTC,1267.0486853014345,0.0,25138.901546688077
2022-12-17 00:00:00 UTC,1273.111403213959,0.0,25259.18900720664
2022-12-18 00:00:00 UTC,1191.159906842581,0.0,94.55861455354167
2022-12-19 00:00:00 UTC,1190.4069353063446,0.0,94.4988409288119
2022-12-21 00:00:00 UTC,1222.2426038240799,0.0,62989.57814811391
2022-12-22 00:00:00 UTC,1222.2426038240799,0.0,62989.57814811391
2022-12-23 00:00:00 UTC,1221.0974550856893,0.0,31465.28084233503
2022-12-24 00:00:00 UTC,1227.1351763307862,0.0,182662.8749482955
2022-12-25 00:00:00 UTC,1230.4994246828537,0.0,29820.10618409059
2022-12-26 00:00:00 UTC,1231.0606716578584,0.0,29833.70752680918
2022-12-27 00:00:00 UTC,1238.8122403744474,0.0,118783.02708865797
2022-12-28 00:00:00 UTC,1219.1095110576318,0.0,36956.72678696449
2022-12-29 00:00:00 UTC,1200.4191931794876,0.0,95111.69051766438
2022-12-30 00:00:00 UTC,1200.8235999709586,0.0,95143.73250250782
2022-12-31 00:00:00 UTC,1209.1079817788268,0.0,10257.341504981476
2023-01-01 00:00:00 UTC,1209.1079817788268,0.0,10257.341504981476
2023-01-03 00:00:00 UTC,1225.437460967498,0.0,179598.5973494909
2023-01-04 00:00:00 UTC,1225.437460967498,0.0,179598.5973494909
2023-01-05 00:00:00 UTC,1227.2357040056304,0.0,179862.14562317193
2023-01-06 00:00:00 UTC,1284.1371957144615,0.0,1015.0657116748012
2023-01-07 00:00:00 UTC,1284.1371957144615,0.0,1015.0657116748012
2023-01-08 00:00:00 UTC,1281.34176720566,0.0,506.32668544828334
2023-01-09 00:00:00 UTC,1342.2416531518188,0.0,1520.904703087446
2023-01-10 00:00:00 UTC,1342.2416531518188,0.0,1520.904703087446
2023-01-11 00:00:00 UTC,1356.336877358934,0.0,203.62521046796488
2023-01-12 00:00:00 UTC,1356.3705452736303,0.0,203.63026499116663
2023-01-13 00:00:00 UTC,1470.5778744760296,0.0,2706.4910038970283
2023-01-14 00:00:00 UTC,1470.5778744760296,0.0,2706.4910038970283
2023-01-15 00:00:00 UTC,1578.0505868162406,0.0,1578.0513955161323
2023-01-16 00:00:00 UTC,1545.3598418879747,0.0,221.3761544260936
2023-01-17 00:00:00 UTC,1597.7985493065346,0.0,3120.1434941680454
2023-01-18 00:00:00 UTC,1586.736086470172,0.0,3098.540976464338
2023-01-19 00:00:00 UTC,1534.6811613303048,0.0,125130.33965422183
2023-01-20 00:00:00 UTC,1575.159783840324,46784583.48206594,10861.589823946606
2023-01-21 00:00:00 UTC,1691.3912635741187,54364469.10296183,2038.126472606813
2023-01-22 00:00:00 UTC,1652.5615710433879,55825968.12295894,10453.62009584211
2023-01-23 00:00:00 UTC,1646.5983079964158,55473697.31647287,3128.5367851931896
2023-01-24 00:00:00 UTC,1665.055004863746,57374061.892257474,4379.250300286894
2023-01-25 00:00:00 UTC,1582.3317257516912,56926129.53276073,73387.62342514543
2023-01-26 00:00:00 UTC,1644.6533248703931,59650847.69881659,290171.8043377139
2023-01-27 00:00:00 UTC,1632.1178815865078,59861320.38621323,59817.86231121882
2023-01-28 00:00:00 UTC,1630.147539706084,60505992.565253384,151800.86157557098
2023-01-29 00:00:00 UTC,1600.1298021691714,60466322.29159691,2530.1437414301436
2023-01-30 00:00:00 UTC,1676.4518731417677,65450883.916701555,3348.9415161572724
2023-01-31 00:00:00 UTC,1598.4064819106204,63186733.98383121,159.91800514185934
2023-02-01 00:00:00 UTC,1611.8275055344525,63835388.109847225,1204.999429135751
2023-02-02 00:00:00 UTC,1674.7368076750404,67291717.53917961,97717.5002111243
2023-02-03 00:00:00 UTC,1678.0867938784947,69818983.83466479,61343.82896836756
2023-02-04 00:00:00 UTC,1669.4473771252785,69381332.87508027,57221.56301962311
2023-02-05 00:00:00 UTC,1705.5280803489022,71168604.00378774,100077.69459097
2023-02-06 00:00:00 UTC,1704.8170012030714,71132723.12402989,100035.96958954293
2023-02-07 00:00:00 UTC,1687.1253913653763,71675832.89003704,3536.831931983872
2023-02-08 00:00:00 UTC,1713.4860402149602,74734807.70677692,24461.356485864806
2023-02-09 00:00:00 UTC,1692.0378467331784,79274068.9546826,27532.592540217753
2023-02-10 00:00:00 UTC,1660.2990535322688,78153708.04999533,58247.59661928889
2023-02-11 00:00:00 UTC,1549.786505146729,73704247.50725436,3030.7107533023604
