snapped_at,price,market_cap,total_volume
2022-08-25 00:00:00 UTC,1606.5015356970214,0.0,6531624.995142748
2022-08-26 00:00:00 UTC,1606.5015356970214,0.0,6531624.995142748
2022-08-27 00:00:00 UTC,1393.3351119372192,0.0,13766112.343908956
2022-08-28 00:00:00 UTC,1414.8940392210989,0.0,6086033.879201094
2022-08-29 00:00:00 UTC,1355.5478873630893,0.0,6574836.683658117
2022-08-30 00:00:00 UTC,1443.10091287137,0.0,8656200.055044776
2022-08-31 00:00:00 UTC,1401.4555868468813,0.0,4097102.0901709227
2022-09-01 00:00:00 UTC,1427.229043059918,0.0,3484873.5071127475
2022-09-02 00:00:00 UTC,1467.251349137319,0.0,3187017.140859711
2022-09-03 00:00:00 UTC,1463.6900205100503,0.0,6828297.24949447
2022-09-04 00:00:00 UTC,1434.6483497807917,0.0,4314336.617519304
2022-09-05 00:00:00 UTC,1446.91851544376,0.0,4809656.188333958
2022-09-06 00:00:00 UTC,1491.3493936185296,0.0,7281777.30969383
2022-09-07 00:00:00 UTC,1430.3986003524203,0.0,11628981.663180113
2022-09-08 00:00:00 UTC,1492.8499731727607,0.0,14367517.586866543
2022-09-09 00:00:00 UTC,1498.8484780041515,0.0,12978296.763783885
2022-09-10 00:00:00 UTC,1603.7379616952874,0.0,15138761.103792634
2022-09-11 00:00:00 UTC,1676.2264373388011,0.0,10411859.981638271
2022-09-12 00:00:00 UTC,1660.3020137042183,0.0,7878599.880411365
2022-09-13 00:00:00 UTC,1619.5164868619945,0.0,7640310.710965546
2022-09-14 00:00:00 UTC,1491.696578153163,0.0,9635105.747153046
2022-09-15 00:00:00 UTC,1559.3912686940382,0.0,11900774.035420759
2022-09-16 00:00:00 UTC,1399.2867070968339,0.0,11059621.351825692
2022-09-17 00:00:00 UTC,1352.0399757017872,0.0,19950129.11147292
2022-09-18 00:00:00 UTC,1402.6210193853863,0.0,9656358.646671556
2022-09-19 00:00:00 UTC,1295.4229538403952,0.0,11378098.905790301
2022-09-20 00:00:00 UTC,1335.3460525687167,0.0,9192831.013046473
2022-09-21 00:00:00 UTC,1274.458424072256,0.0,10417115.40010542
2022-09-22 00:00:00 UTC,1211.7029714754779,0.0,11355907.852804134
2022-09-23 00:00:00 UTC,1282.0195390334482,0.0,8105409.862763893
2022-09-24 00:00:00 UTC,1283.2957739732476,0.0,7521674.568637073
2022-09-25 00:00:00 UTC,1273.0634908959032,0.0,4142377.741358225
2022-09-26 00:00:00 UTC,1249.4242171258272,0.0,3218083.609233954
2022-09-27 00:00:00 UTC,1287.3669143093537,0.0,5026814.299814981
2022-09-28 00:00:00 UTC,1284.6092986292829,0.0,6386941.7892958345
2022-09-29 00:00:00 UTC,1296.0545960646857,0.0,13087734.560103104
2022-09-30 00:00:00 UTC,1292.6069141894557,0.0,6814608.518314591
2022-10-01 00:00:00 UTC,1297.54181876271,0.0,9632575.540350737
2022-10-02 00:00:00 UTC,1277.2609566646815,0.0,5893646.130910874
2022-10-03 00:00:00 UTC,1240.182010669195,0.0,2074751.250616356
2022-10-04 00:00:00 UTC,1281.9120074681532,0.0,7082097.282143605
2022-10-05 00:00:00 UTC,1321.768758247877,0.0,11312088.885773482
2022-10-06 00:00:00 UTC,1315.494427441951,0.0,6387808.302579342
2022-10-07 00:00:00 UTC,1314.011963109308,0.0,7028325.142970211
2022-10-08 00:00:00 UTC,1287.8551428262117,0.0,4775569.259399676
2022-10-09 00:00:00 UTC,1276.8267388009488,0.0,2296873.3228335287
2022-10-10 00:00:00 UTC,1282.4772747919264,0.0,2758551.023581905
2022-10-11 00:00:00 UTC,1252.3699491796372,0.0,5545304.306726749
2022-10-12 00:00:00 UTC,1241.0252133357462,0.0,9406707.326885277
2022-10-13 00:00:00 UTC,1255.1464807790453,0.0,4981130.126530944
2022-10-14 00:00:00 UTC,1249.7171336343335,0.0,10331313.014664393
2022-10-15 00:00:00 UTC,1259.3820253728895,0.0,4240604.740198552
2022-10-16 00:00:00 UTC,1236.9488678328914,0.0,3049369.463503581
2022-10-17 00:00:00 UTC,1268.0301693817548,0.0,2815125.9107876844
2022-10-18 00:00:00 UTC,1292.0880496658726,0.0,3801886.8414018815
2022-10-19 00:00:00 UTC,1270.5670131819106,0.0,5974725.601542129
2022-10-20 00:00:00 UTC,1242.6849529378696,0.0,10145113.55048636
2022-10-21 00:00:00 UTC,1242.5022933287555,0.0,15231592.836469837
2022-10-22 00:00:00 UTC,1260.9357684868264,0.0,2961568.10394126
2022-10-23 00:00:00 UTC,1273.576451084567,0.0,2395643.0636365237
2022-10-24 00:00:00 UTC,1323.7881253415214,0.0,2374836.6899846587
2022-10-25 00:00:00 UTC,1301.94456318104,0.0,4456420.378507735
2022-10-26 00:00:00 UTC,1418.5505727240102,0.0,7559816.63783044
2022-10-27 00:00:00 UTC,1522.26348542218,0.0,9593460.206721896
2022-10-28 00:00:00 UTC,1473.0397963375262,0.0,5951780.619632731
2022-10-29 00:00:00 UTC,1511.153373545433,0.0,5561532.211491823
2022-10-30 00:00:00 UTC,1574.6960082120318,0.0,4829281.2892665155
2022-10-31 00:00:00 UTC,1549.3387431240817,0.0,5170513.190601061
2022-11-01 00:00:00 UTC,1530.6021900578703,0.0,4504341.384581645
2022-11-02 00:00:00 UTC,1539.2927492087,0.0,4331881.341941131
2022-11-03 00:00:00 UTC,1488.2797088375805,0.0,10721568.26939785
2022-11-04 00:00:00 UTC,1493.111800697211,0.0,7155204.915351206
2022-11-05 00:00:00 UTC,1601.6481376917586,0.0,5629436.771284682
