snapped_at,price,market_cap,total_volume
2023-03-07 00:00:00 UTC,1576.95,0.0,89615.135373
2023-03-08 00:00:00 UTC,1576.95,0.0,89615.135373
2023-03-09 00:00:00 UTC,1542.4201025706739,0.0,612235.6493663663
2023-03-10 00:00:00 UTC,1445.3814626405788,0.0,68479.9038364385
2023-03-11 00:00:00 UTC,1438.9641770247422,0.0,61146.317041668684
2023-03-12 00:00:00 UTC,1485.2717715550086,0.0,73708.92047080582
2023-03-13 00:00:00 UTC,1597.9153756566607,0.0,163013.95032620148
2023-03-14 00:00:00 UTC,1690.7136711405458,0.0,65436.57721651839
2023-03-15 00:00:00 UTC,1718.320920321936,0.0,89000.0957662757
2023-03-16 00:00:00 UTC,1666.1518587436517,0.0,511194.79591647437
2023-03-17 00:00:00 UTC,1694.2676077019262,0.0,7715.135568455435
2023-03-18 00:00:00 UTC,1800.5800109483193,0.0,25214.63261255024
2023-03-19 00:00:00 UTC,1772.6551607977515,0.0,17754.777402010975
2023-03-20 00:00:00 UTC,1798.9089056616351,0.0,11704.363852956527
2023-03-21 00:00:00 UTC,1752.076869776328,0.0,7413.258801307681
2023-03-22 00:00:00 UTC,1818.8197279056517,0.0,13521.813500865037
2023-03-23 00:00:00 UTC,1751.2560564089615,0.0,25809.537894989684
2023-03-24 00:00:00 UTC,1835.3259246192588,0.0,40092.173587094294
2023-03-25 00:00:00 UTC,1764.3312008898215,0.0,70195.51215763715
2023-03-26 00:00:00 UTC,1755.680589251811,0.0,1556.8130015999398
2023-03-27 00:00:00 UTC,1790.3244266737256,0.0,33818.150042074056
2023-03-28 00:00:00 UTC,1727.272365038715,0.0,9687.180500236811
2023-03-29 00:00:00 UTC,1785.2504686862094,0.0,3360.7694622959466
2023-03-30 00:00:00 UTC,1809.798158245059,0.0,147478.078604801
2023-03-31 00:00:00 UTC,1803.2353683951294,0.0,7124.756785511607
2023-04-01 00:00:00 UTC,1835.843715486369,0.0,7823.921269147578
2023-04-02 00:00:00 UTC,1840.185147336995,0.0,19937.35133658037
2023-04-03 00:00:00 UTC,1808.6502294413115,0.0,5238.878388308841
2023-04-04 00:00:00 UTC,1823.6145856444657,0.0,3200.7112054825684
2023-04-05 00:00:00 UTC,1883.538277008787,0.0,17076.98515746997
2023-04-06 00:00:00 UTC,1930.6302994806858,0.0,31133.015921352653
2023-04-07 00:00:00 UTC,1880.698819008405,0.0,4396.688931963429
2023-04-08 00:00:00 UTC,1882.456772659701,0.0,1007.7543812995732
2023-04-09 00:00:00 UTC,1866.1000513946396,0.0,3499.44139128558
2023-04-10 00:00:00 UTC,1875.8440235287464,0.0,2269.2241741044973
2023-04-11 00:00:00 UTC,1928.3675324482344,0.0,4032.9299958513684
2023-04-12 00:00:00 UTC,1907.78823060904,0.0,17800.611480650372
2023-04-13 00:00:00 UTC,1937.4216870739754,0.0,3871.820994916172
2023-04-14 00:00:00 UTC,2032.2406047794998,0.0,7352.38217745126
2023-04-15 00:00:00 UTC,2120.486894155721,0.0,203626.46628340526
2023-04-16 00:00:00 UTC,2118.211541046075,0.0,3529.236388977821
2023-04-17 00:00:00 UTC,2141.581773077041,0.0,21596.0075818573
2023-04-18 00:00:00 UTC,2094.150445275468,0.0,5847.454374128037
2023-04-19 00:00:00 UTC,2121.583605111219,0.0,2403.8169257122263
2023-04-20 00:00:00 UTC,1956.7182783013843,0.0,108736.06717675675
2023-04-21 00:00:00 UTC,1965.9592522494665,0.0,2684.5370110715753
2023-04-22 00:00:00 UTC,1867.446014502985,0.0,3940.703187274395
2023-04-23 00:00:00 UTC,1896.9879208620596,0.0,808.2685749242083
2023-04-24 00:00:00 UTC,1882.0482173567777,0.0,2850.568954495223
2023-04-25 00:00:00 UTC,1864.9939010046494,0.0,59913.65128806304
2023-04-26 00:00:00 UTC,1885.3245087999112,0.0,5316.746456052106
2023-04-27 00:00:00 UTC,1885.9452355373019,0.0,99445.45739600637
2023-04-28 00:00:00 UTC,1928.6006689784974,0.0,988.3305665820385
2023-04-29 00:00:00 UTC,1915.6215092929997,0.0,896.1277007676507
2023-04-30 00:00:00 UTC,1923.6377536225864,0.0,1280.5078809775384
2023-05-01 00:00:00 UTC,1908.6957718819417,0.0,3016.5784067813206
2023-05-02 00:00:00 UTC,1850.3335401919308,0.0,2053.5554490915756
2023-05-03 00:00:00 UTC,1894.196110969596,0.0,1085.412111769786
2023-05-04 00:00:00 UTC,1929.2510776321255,0.0,193454.4735058894
2023-05-05 00:00:00 UTC,1903.5678869696192,0.0,3886.4193746398537
2023-05-06 00:00:00 UTC,2018.9351086736538,0.0,62890.263823559195
2023-05-07 00:00:00 UTC,1922.2967896581813,0.0,5475.370886020499
2023-05-08 00:00:00 UTC,1920.1730472495901,0.0,8734.148996849439
2023-05-09 00:00:00 UTC,1871.4634211192474,0.0,3176.6014865442176
2023-05-10 00:00:00 UTC,1868.5280651121157,0.0,16725.904131529114
2023-05-11 00:00:00 UTC,1866.8553581277074,0.0,24585.043925763308
2023-05-12 00:00:00 UTC,1813.24,0.0,1449.7397772
2023-05-13 00:00:00 UTC,1830.1062481983226,0.0,8652.429405993838
2023-05-14 00:00:00 UTC,1821.57,0.0,1894.3781529
2023-05-15 00:00:00 UTC,1822.626468088475,0.0,1721.4342050626813
2023-05-16 00:00:00 UTC,1845.7831807268042,0.0,91893.71837319284
2023-05-17 00:00:00 UTC,1849.3362310240072,0.0,2315.738704502267
2023-05-18 00:00:00 UTC,1848.7098980842816,0.0,1454.1027241233935
