snapped_at,price,market_cap,total_volume
2021-09-20 00:00:00 UTC,3108.1772122975676,156706456.00488055,60351.162709123455
2021-09-21 00:00:00 UTC,2851.1216239187515,143333571.4955869,813017.8319547856
2021-09-22 00:00:00 UTC,2620.6827318502196,132380889.31179686,32787.33545135078
2021-09-23 00:00:00 UTC,2940.3574650169803,148491637.25462347,1295602.1084517469
2021-09-24 00:00:00 UTC,3043.0524206288565,153705273.71790877,14923734.49945157
2021-09-25 00:00:00 UTC,2835.149376037717,144386866.4150688,2100889.7877474143
2021-09-26 00:00:00 UTC,2923.5434848987497,147381430.43477952,360207.3926177417
2021-09-27 00:00:00 UTC,2991.3251925621316,151731423.36956164,3617381.7652299353
2021-09-28 00:00:00 UTC,2954.2105424883343,150743584.95259815,450151.4164243991
2021-09-29 00:00:00 UTC,2812.8121456444983,145943572.4352038,2792005.911743105
2021-09-30 00:00:00 UTC,2827.5615173550186,145727913.84629005,245983.39303293623
2021-10-01 00:00:00 UTC,3008.780862752243,155508518.5503786,731037.9028473735
2021-10-02 00:00:00 UTC,3281.38929365221,169100804.5947099,200900.90922258832
2021-10-03 00:00:00 UTC,3321.9040740344167,171677583.19855553,554091.3484601983
2021-10-04 00:00:00 UTC,3388.976945791059,175309815.43001202,1548053.0847166716
2021-10-05 00:00:00 UTC,3457.8829803203225,179464728.28093565,1587915.686972418
2021-10-06 00:00:00 UTC,3607.346843789938,186626621.62844816,1151823.5788550347
2021-10-07 00:00:00 UTC,3589.093956467441,186108866.43267646,281978.186381584
2021-10-08 00:00:00 UTC,3372.8584757530243,174481402.1008176,925470.4244598419
2021-10-09 00:00:00 UTC,3584.1599567427784,185331236.93929136,30742.69735190029
2021-10-10 00:00:00 UTC,3403.5059252488923,177116722.88956517,1312485.0154043646
2021-10-11 00:00:00 UTC,3115.233566989326,162374161.12425813,6853769.88144832
2021-10-12 00:00:00 UTC,3229.680534483151,168160671.3125357,516121.5303056191
2021-10-13 00:00:00 UTC,3338.474737015965,174148198.8605842,73110.89601754255
2021-10-14 00:00:00 UTC,3609.5367538210844,187513331.58692792,37520.08779031157
2021-10-15 00:00:00 UTC,3349.1535056541134,175166443.812953,9256016.317272149
2021-10-16 00:00:00 UTC,3587.0425716757577,186675476.81625947,1351725.039909591
2021-10-17 00:00:00 UTC,3645.795260761159,191085251.2480136,84869.49909072857
2021-10-18 00:00:00 UTC,3697.9802273146743,191701165.1616497,108790.88351835526
2021-10-19 00:00:00 UTC,3392.128924773707,176699196.09051582,41589.90914325727
2021-10-20 00:00:00 UTC,3570.6371137796173,185699042.7338641,283410.1622377695
2021-10-21 00:00:00 UTC,3756.893201318986,195770307.3885717,33945.48365838172
2021-10-22 00:00:00 UTC,3701.5390145224987,193302159.03956702,0.0
2021-10-23 00:00:00 UTC,3740.9751649053883,195544633.5986942,13.466455447103769
2021-10-24 00:00:00 UTC,3850.42969898722,192851302.99003705,294617.66121375735
2021-10-25 00:00:00 UTC,3886.6649912029648,202897354.11009964,2575.311541023271
2021-10-26 00:00:00 UTC,3863.057230084295,201745348.9049988,428497.3427160619
2021-10-27 00:00:00 UTC,3797.9225456296454,198185283.34165564,21222.73434918014
2021-10-28 00:00:00 UTC,3606.8162587632955,188600501.45782796,126464.66564507679
2021-10-29 00:00:00 UTC,3727.2512669306584,194898050.68237045,0.0
2021-10-30 00:00:00 UTC,3836.7677811336553,200666198.0555458,7235478.999314297
2021-10-31 00:00:00 UTC,3824.1402978760893,199988280.61090228,17490.676048244786
2021-11-01 00:00:00 UTC,3805.7720784414264,199424635.68212065,518743.55615287455
2021-11-02 00:00:00 UTC,3845.6240252492125,201492943.43793228,159586.98455768445
2021-11-03 00:00:00 UTC,4049.0620380230284,211793026.4707442,19010.639582516877
2021-11-04 00:00:00 UTC,4274.8253711279785,223650919.05702773,3336315.9802830233
2021-11-05 00:00:00 UTC,4207.416906779245,219203262.4175631,463390.68179448124
2021-11-06 00:00:00 UTC,4158.5122699331105,217757481.97103325,306964.6938299442
2021-11-07 00:00:00 UTC,4171.524990015653,218015586.69833317,115892.5568823393
2021-11-08 00:00:00 UTC,4261.9487351337475,222540952.68359944,134383.46532776687
2021-11-09 00:00:00 UTC,4567.471293331194,239190036.6949823,154955.03184573053
2021-11-10 00:00:00 UTC,4587.353324930571,240791591.01359227,74275.96469719584
2021-11-11 00:00:00 UTC,4340.24940566778,227219706.01506254,53304.47353153772
2021-11-12 00:00:00 UTC,4411.596220004729,232094022.42242464,283292.9767944995
2021-11-13 00:00:00 UTC,4299.856025786122,226153968.16581473,45831.29683104011
2021-11-14 00:00:00 UTC,4293.740427064347,226153617.18458253,87486.66367136364
2021-11-15 00:00:00 UTC,4460.151525067431,234817840.40863016,19806.554210629965
2021-11-16 00:00:00 UTC,4226.80096652467,223210550.72771713,99180.59371862312
2021-11-17 00:00:00 UTC,4120.6772390696415,217665083.82455897,9107.062489232103
2021-11-18 00:00:00 UTC,4032.411896588575,212488145.58867055,79626.56073331919
2021-11-19 00:00:00 UTC,3635.3124735314404,192023035.07279104,401740.83924366074
2021-11-20 00:00:00 UTC,4141.907370461036,218085455.86448973,2070.953685230518
2021-11-21 00:00:00 UTC,4041.4527562883377,213627097.4194099,146954.95399524408
2021-11-22 00:00:00 UTC,3951.3206689329786,210398538.78906333,132393.4971872416
2021-11-23 00:00:00 UTC,4067.6157996964553,215206200.7744482,0.0
2021-11-24 00:00:00 UTC,4037.636256831634,213468801.3361892,201422.33066006989
2021-11-25 00:00:00 UTC,3905.4243055630277,206503548.00810713,1290401.5895148488
2021-11-26 00:00:00 UTC,4314.298903957663,228946020.04304135,846.2431392978446
2021-11-27 00:00:00 UTC,3895.0863774328845,206615472.73494968,136.70116947170618
2021-11-28 00:00:00 UTC,3928.366131219306,209299109.27063754,2102.214548120953
2021-11-29 00:00:00 UTC,4145.670827897767,219366255.69137427,27494.544928511157
2021-11-30 00:00:00 UTC,4258.568456491389,225832150.24240407,39015.191791614045
2021-12-01 00:00:00 UTC,4443.991756524234,235515903.0915621,0.0
2021-12-02 00:00:00 UTC,4361.303046617162,232164158.91033334,10328.021642870122
2021-12-03 00:00:00 UTC,4142.790563342134,220474717.88531286,95917.59819359194
2021-12-04 00:00:00 UTC,3910.9434383963885,207310263.92928523,9216.825684266863
2021-12-05 00:00:00 UTC,3754.8681122814983,198427718.50757933,41266.6950700872
2021-12-06 00:00:00 UTC,3816.978925388451,202384234.6626625,0.0
2021-12-07 00:00:00 UTC,3941.130322673465,208987569.1336297,0.0
2021-12-08 00:00:00 UTC,4123.502013096191,218890718.33372682,565.5928798086045
2021-12-09 00:00:00 UTC,3979.403277933438,212971556.90947267,431835.40341642406
2021-12-10 00:00:00 UTC,3941.49765341252,209144908.19375798,2380.409550493756
2021-12-11 00:00:00 UTC,3934.4213462630073,208753102.64757168,0.0
2021-12-12 00:00:00 UTC,3870.181944188055,205537129.91184422,282.6847267284993
2021-12-13 00:00:00 UTC,3733.8188786883593,198797009.41577622,15337.972868030713
2021-12-14 00:00:00 UTC,3415.075070753954,181776752.05236137,400758.53069920524
2021-12-15 00:00:00 UTC,3660.432432210308,194174751.79868996,499.6138687088558
2021-12-16 00:00:00 UTC,3546.3452046293364,188291978.44471785,0.0
2021-12-17 00:00:00 UTC,3816.7315166742924,202683170.71837756,2813.3683459110694
2021-12-18 00:00:00 UTC,3692.193501596281,196075988.49337512,1051.5965185482385
2021-12-19 00:00:00 UTC,3617.5028952423327,192386357.2581962,15615.540678289075
2021-12-20 00:00:00 UTC,3538.4039523613137,188502852.78381622,24502.700982905306
2021-12-21 00:00:00 UTC,3727.9613191211342,198177037.9158614,1947.6207577472992
2021-12-22 00:00:00 UTC,3591.6536519553583,190898480.09219715,171456.46961316952
2021-12-23 00:00:00 UTC,3725.0226525082708,198497503.2992023,1914.6378492965316
2021-12-24 00:00:00 UTC,3836.964152284807,203752172.59847292,1822.9416687509377
2021-12-25 00:00:00 UTC,3598.7657572105795,191204806.98804456,0.0
2021-12-26 00:00:00 UTC,3621.4490482472597,192662537.81669658,60.2609121628344
2021-12-27 00:00:00 UTC,3781.8587041813444,201044333.86825362,4538.22262772604
2021-12-28 00:00:00 UTC,3570.4435041661063,189937659.41580063,9215.19026508497
2021-12-29 00:00:00 UTC,3429.7478674077847,183049539.36204395,20.578487204446706
2021-12-30 00:00:00 UTC,3426.160282746675,182195070.27464178,0.0
2021-12-31 00:00:00 UTC,3440.9544709225406,182630221.52401718,488.59230809751557
2022-01-01 00:00:00 UTC,3258.755038942442,173529017.00254884,270498.0368172399
2022-01-02 00:00:00 UTC,3318.6980573356013,176660684.35990408,188626.45809963354
2022-01-03 00:00:00 UTC,3381.568818113833,180210068.87045842,10719.410033126627
2022-01-04 00:00:00 UTC,3484.9321964586325,185496883.40336576,737.3997462845053
2022-01-05 00:00:00 UTC,3511.3161666556343,187760421.70427898,3323.062712324489
2022-01-06 00:00:00 UTC,3131.8591833502132,167054375.98424345,7106.682405068277
2022-01-07 00:00:00 UTC,3012.464208180973,160924408.03740457,103247.16172695345
2022-01-08 00:00:00 UTC,2803.005454963235,149540799.57403532,343085.1496344281
2022-01-09 00:00:00 UTC,2716.3439870305438,145019057.42770055,14351.132346238292
2022-01-10 00:00:00 UTC,2981.4781393031253,158952952.5828277,651269.399731523
2022-01-11 00:00:00 UTC,2892.379255247252,153831285.06441203,285351.0385798295
2022-01-12 00:00:00 UTC,3029.57846614171,161736761.26773125,52317.63017669395
2022-01-13 00:00:00 UTC,3088.4660393676277,164592217.736178,2270035.6554991887
2022-01-14 00:00:00 UTC,3023.878484021511,161324291.722561,72359.20770144758
2022-01-15 00:00:00 UTC,3121.1107206474976,166118367.61316606,382190.336684469
2022-01-16 00:00:00 UTC,3133.833375437022,166964140.8030772,110717.0577197345
2022-01-17 00:00:00 UTC,3263.2549231218354,173890259.10747996,3540.2981993493922
2022-01-18 00:00:00 UTC,2839.0082110694993,151270529.96737567,37193.47750215408
2022-01-19 00:00:00 UTC,2900.4408944741404,154716132.5051969,1795875.9055239994
2022-01-20 00:00:00 UTC,2835.6265001444176,151630667.97821522,771.4404094289857
2022-01-21 00:00:00 UTC,2755.9592267250478,147224302.55509835,1490899.326903917
2022-01-22 00:00:00 UTC,2274.544385595612,121401001.13852023,2164488.638319014
2022-01-23 00:00:00 UTC,2163.5113727947137,113746298.17073913,62025.68085064024
2022-01-24 00:00:00 UTC,2262.453889267147,120618110.67239287,148897.9942976565
2022-01-25 00:00:00 UTC,2158.305562660133,115192280.13073912,155114.5756283059
2022-01-26 00:00:00 UTC,2170.219737330795,115658404.82037675,29115.190547687733
2022-01-27 00:00:00 UTC,2158.8375936279995,115070295.35808058,354167.6228041029
2022-01-28 00:00:00 UTC,2189.858084597354,116702745.4820155,5259.006598645478
2022-01-29 00:00:00 UTC,2197.1230588545336,119176689.6669022,99105.58133173917
2022-01-30 00:00:00 UTC,2265.452134660987,120619934.02338228,762871.4829483288
2022-01-31 00:00:00 UTC,2344.7568385059353,125285200.43248191,28978.96700493678
2022-02-01 00:00:00 UTC,2418.705166451375,128583658.92005667,40064.54498147714
